Transaction_ID,Company_Name,Industry_Sector,Transaction_Amount_INR,Cybersecurity_Risk_Level,Forensic_Audit_Conducted,Fraud_Detected,Fraud_Type,Anomaly_Score,Cybersecurity_Breach
48684,Company_48684,E-commerce,4126336,Medium,No,Yes,Financial Statement Fraud,0.84,No
48685,Company_48685,IT Services,1195292,Low,No,No,None,0.12,No
48686,Company_48686,E-commerce,1906975,High,No,No,None,0.32,No
48687,Company_48687,Banking,2373636,High,No,No,None,0.65,No
48688,Company_48688,Healthcare,416655,Medium,Yes,No,None,0.34,Yes
48689,Company_48689,Manufacturing,4788520,Medium,Yes,No,None,0.55,No
48690,Company_48690,E-commerce,2520732,Low,Yes,No,None,0.24,No
48691,Company_48691,Healthcare,2884956,Low,Yes,No,None,0.92,No
48692,Company_48692,Manufacturing,93002,High,Yes,No,None,0.47,No
48693,Company_48693,Retail,107431,Medium,No,No,None,0.22,No
48694,Company_48694,Healthcare,4881464,High,No,No,None,0.96,No
48695,Company_48695,E-commerce,1167861,Medium,Yes,No,None,0.58,No
48696,Company_48696,Manufacturing,3689969,Low,No,No,None,0.3,No
48697,Company_48697,Manufacturing,484657,High,No,No,None,0.33,No
48698,Company_48698,E-commerce,2934504,Medium,Yes,No,None,0.68,No
48699,Company_48699,Healthcare,53174,High,No,No,None,0.49,No
48700,Company_48700,Banking,836982,High,No,Yes,Identity Theft,0.4,No
48701,Company_48701,IT Services,3885,Medium,No,No,None,0.51,No
48702,Company_48702,Retail,1648733,High,Yes,No,None,0.39,No
48703,Company_48703,E-commerce,4082769,Medium,No,No,None,0.72,Yes
48704,Company_48704,E-commerce,613624,Medium,No,Yes,Asset Misappropriation,0.36,No
48705,Company_48705,Healthcare,3509448,Low,No,Yes,Asset Misappropriation,0.06,No
48706,Company_48706,Healthcare,1878809,High,No,No,None,0.29,No
48707,Company_48707,Banking,4352410,Low,Yes,No,None,0.62,No
48708,Company_48708,Retail,2179134,Medium,No,Yes,Identity Theft,0.85,Yes
48709,Company_48709,Healthcare,1741123,Medium,No,No,None,0.16,No
48710,Company_48710,Banking,2195075,Low,No,No,None,0.23,No
48711,Company_48711,E-commerce,3215032,Medium,No,No,None,0.37,No
48712,Company_48712,IT Services,2791863,High,No,Yes,Financial Statement Fraud,0.67,No
48713,Company_48713,Manufacturing,2192960,High,No,No,None,0,No
48714,Company_48714,IT Services,4330218,High,No,No,None,0.85,Yes
48715,Company_48715,IT Services,62637,Medium,Yes,Yes,Corruption,0.85,No
48716,Company_48716,IT Services,1844038,High,Yes,No,None,0.29,No
48717,Company_48717,IT Services,4492587,Low,No,No,None,0.31,No
48718,Company_48718,Manufacturing,1089118,Low,No,No,None,0.59,No
48719,Company_48719,E-commerce,3980202,Low,No,No,None,0.82,No
48720,Company_48720,Retail,2961102,Medium,No,No,None,0.32,No
48721,Company_48721,Retail,2831434,Low,No,No,None,0.01,No
48722,Company_48722,E-commerce,2813538,Medium,Yes,Yes,Corruption,0.84,Yes
48723,Company_48723,Banking,1698195,Medium,No,No,None,0.23,No
48724,Company_48724,Banking,904753,Low,Yes,No,None,0.23,No
48725,Company_48725,Healthcare,48812,Low,Yes,No,None,0.58,No
48726,Company_48726,IT Services,2668085,Low,No,No,None,0.24,No
48727,Company_48727,IT Services,3300837,High,No,Yes,Corruption,0.25,No
48728,Company_48728,Manufacturing,1933577,High,No,No,None,0.12,No
48729,Company_48729,IT Services,1247339,Medium,Yes,No,None,0.7,No
48730,Company_48730,Manufacturing,2644561,High,No,No,None,0.1,No
48731,Company_48731,Healthcare,4040240,High,Yes,No,None,0.28,No
48732,Company_48732,Banking,659563,High,No,Yes,Asset Misappropriation,0.22,No
48733,Company_48733,Banking,953862,High,No,No,None,0.39,No
48734,Company_48734,Healthcare,3949855,Low,No,No,None,0.4,No
48735,Company_48735,Healthcare,4039717,High,Yes,No,None,0.15,No
48736,Company_48736,E-commerce,2155193,Low,No,No,None,0.06,No
48737,Company_48737,IT Services,4520153,Medium,No,No,None,0.37,No
48738,Company_48738,Banking,3966029,Low,No,No,None,0.75,Yes
48739,Company_48739,Retail,4090586,Low,No,Yes,Identity Theft,0.14,No
48740,Company_48740,Healthcare,1889077,Low,No,Yes,Identity Theft,0.26,No
48741,Company_48741,Banking,4706779,Medium,No,No,None,0,No
48742,Company_48742,Banking,1091968,Low,No,No,None,0.72,No
48743,Company_48743,Manufacturing,752738,Low,No,No,None,0.51,No
48744,Company_48744,Banking,3058705,Low,Yes,No,None,0.7,No
48745,Company_48745,Healthcare,2028261,Low,No,Yes,Corruption,0.65,No
48746,Company_48746,IT Services,3364453,Low,Yes,Yes,Asset Misappropriation,0.52,No
48747,Company_48747,Banking,3068210,Medium,Yes,Yes,Corruption,0.48,No
48748,Company_48748,Retail,1378816,High,No,No,None,0.54,No
48749,Company_48749,Healthcare,486711,Low,No,No,None,0.52,No
48750,Company_48750,IT Services,3044920,High,No,No,None,0.27,No
48751,Company_48751,E-commerce,1284267,Medium,No,No,None,0.89,No
48752,Company_48752,IT Services,1075287,Medium,No,No,None,0.63,No
48753,Company_48753,Healthcare,4763849,Low,Yes,No,None,0.65,No
48754,Company_48754,E-commerce,2328449,Low,Yes,No,None,0.9,No
48755,Company_48755,IT Services,2032343,High,No,No,None,0.15,No
48756,Company_48756,Retail,1905753,High,No,No,None,0.92,No
48757,Company_48757,Banking,1046765,High,No,No,None,0.78,No
48758,Company_48758,Healthcare,4115995,Medium,No,No,None,0.16,No
48759,Company_48759,Banking,4174759,High,No,Yes,Identity Theft,0.41,Yes
48760,Company_48760,Banking,1530913,Low,No,No,None,0.33,No
48761,Company_48761,IT Services,165280,Low,Yes,No,None,0.6,No
48762,Company_48762,Healthcare,3687087,Medium,No,No,None,0.46,No
48763,Company_48763,Banking,3718059,Low,No,No,None,0.4,No
48764,Company_48764,Manufacturing,3665673,High,No,No,None,0.8,No
48765,Company_48765,Retail,3388730,Medium,Yes,No,None,0.96,No
48766,Company_48766,E-commerce,841438,High,No,No,None,0.27,No
48767,Company_48767,IT Services,234416,High,No,No,None,0.88,No
48768,Company_48768,Healthcare,3802054,Low,Yes,No,None,0.75,No
48769,Company_48769,Healthcare,4560718,Low,No,No,None,0.36,No
48770,Company_48770,IT Services,3151840,Medium,No,No,None,0.09,No
48771,Company_48771,Banking,3672206,Medium,No,No,None,0.34,No
48772,Company_48772,IT Services,2476295,Medium,No,No,None,0.58,No
48773,Company_48773,Healthcare,1231532,Medium,No,No,None,0.85,No
48774,Company_48774,Manufacturing,2307325,High,No,No,None,0.31,No
48775,Company_48775,Banking,1772991,Low,No,No,None,0.07,No
48776,Company_48776,E-commerce,267330,High,No,No,None,0.9,No
48777,Company_48777,IT Services,4981520,Medium,Yes,No,None,0.38,Yes
48778,Company_48778,Healthcare,2265241,High,No,No,None,0.4,No
48779,Company_48779,E-commerce,2518392,Low,Yes,No,None,0.94,No
48780,Company_48780,Healthcare,4757908,High,Yes,No,None,0.4,No
48781,Company_48781,Healthcare,968839,Medium,No,No,None,0.97,No
48782,Company_48782,Manufacturing,1126993,Medium,Yes,Yes,Identity Theft,0.04,No
48783,Company_48783,Banking,3532244,High,No,No,None,0.69,No
48784,Company_48784,IT Services,4488983,Medium,No,No,None,0.48,No
48785,Company_48785,Banking,896005,Low,No,Yes,Identity Theft,0.37,No
48786,Company_48786,Healthcare,1672267,Low,No,No,None,0.06,No
48787,Company_48787,Manufacturing,1835907,High,Yes,No,None,0.64,No
48788,Company_48788,E-commerce,3612409,High,No,Yes,Asset Misappropriation,0.74,No
48789,Company_48789,Manufacturing,3584851,Medium,No,No,None,0.36,No
48790,Company_48790,Healthcare,1124219,High,Yes,No,None,0.1,No
48791,Company_48791,Banking,2808369,Low,No,No,None,0.28,No
48792,Company_48792,E-commerce,3053263,High,No,No,None,0.86,No
48793,Company_48793,Banking,2913110,High,No,No,None,0.2,No
48794,Company_48794,Manufacturing,4588174,Medium,No,No,None,0.93,Yes
48795,Company_48795,E-commerce,3462797,Low,Yes,No,None,0.46,No
48796,Company_48796,Retail,1364344,Medium,No,No,None,0.74,No
48797,Company_48797,Manufacturing,2230878,Medium,No,No,None,0.09,Yes
48798,Company_48798,E-commerce,2294993,High,No,Yes,Asset Misappropriation,0.86,No
48799,Company_48799,Manufacturing,3713791,Low,No,No,None,0.88,Yes
48800,Company_48800,IT Services,4405539,Low,No,No,None,0.41,No
48801,Company_48801,Manufacturing,2427695,High,Yes,No,None,0.95,Yes
48802,Company_48802,Retail,2574433,Medium,No,No,None,0.19,No
48803,Company_48803,E-commerce,1309547,Low,No,No,None,0.63,No
48804,Company_48804,E-commerce,597980,High,Yes,Yes,Identity Theft,0.85,Yes
48805,Company_48805,Manufacturing,71261,High,No,No,None,0.9,No
48806,Company_48806,Banking,3096957,High,No,No,None,0.16,No
48807,Company_48807,IT Services,1445146,Medium,No,No,None,0.17,No
48808,Company_48808,IT Services,3595083,Low,No,No,None,0.9,No
48809,Company_48809,Manufacturing,1025903,High,No,No,None,0.99,No
48810,Company_48810,IT Services,4522286,Low,No,No,None,0.12,No
48811,Company_48811,IT Services,2720679,Low,No,No,None,0.53,No
48812,Company_48812,Manufacturing,3886,Low,No,No,None,0.21,No
48813,Company_48813,Retail,3701227,Low,No,No,None,0.28,No
48814,Company_48814,E-commerce,2709223,Low,No,No,None,0.89,No
48815,Company_48815,Manufacturing,4704466,Medium,No,No,None,0.75,No
48816,Company_48816,Banking,2232636,High,No,Yes,Financial Statement Fraud,0.44,No
48817,Company_48817,Healthcare,1330022,Low,No,No,None,0.84,No
48818,Company_48818,Retail,2693662,High,No,No,None,0.68,No
48819,Company_48819,Manufacturing,719059,Medium,Yes,No,None,0.24,No
48820,Company_48820,Retail,579071,Medium,No,No,None,0.47,No
48821,Company_48821,Healthcare,3035749,Low,Yes,No,None,0.3,No
48822,Company_48822,IT Services,392434,Low,No,No,None,0.42,No
48823,Company_48823,IT Services,4139626,Low,No,No,None,0.91,No
48824,Company_48824,Healthcare,4433612,Medium,No,No,None,0.55,No
48825,Company_48825,IT Services,48742,High,No,No,None,0.57,No
48826,Company_48826,Retail,1763088,Low,No,No,None,0.76,No
48827,Company_48827,IT Services,1726973,Medium,No,No,None,0.3,No
48828,Company_48828,Healthcare,2435555,Medium,No,Yes,Financial Statement Fraud,0.25,No
48829,Company_48829,Healthcare,263915,Low,Yes,No,None,0.33,No
48830,Company_48830,E-commerce,40797,Low,No,Yes,Asset Misappropriation,0.04,No
48831,Company_48831,Healthcare,4292855,Medium,No,No,None,0.85,No
48832,Company_48832,Banking,660134,Low,No,No,None,0.85,No
48833,Company_48833,Retail,114277,High,No,No,None,0.77,No
48834,Company_48834,Healthcare,4474594,Low,No,No,None,0.24,No
48835,Company_48835,E-commerce,1674746,Low,No,No,None,0.72,No
48836,Company_48836,Retail,3838683,Medium,No,Yes,Financial Statement Fraud,0.87,No
48837,Company_48837,E-commerce,4633326,High,Yes,No,None,0.99,No
48838,Company_48838,Banking,37417,Medium,Yes,No,None,0.94,No
48839,Company_48839,Retail,2593378,Low,Yes,No,None,0.87,No
48840,Company_48840,Manufacturing,182501,High,No,No,None,0.84,No
48841,Company_48841,Banking,3551567,Medium,Yes,No,None,0.7,No
48842,Company_48842,Banking,1350111,Low,No,No,None,0.31,No
48843,Company_48843,IT Services,1585583,Low,Yes,Yes,Identity Theft,0.3,Yes
48844,Company_48844,Healthcare,3264351,Medium,Yes,No,None,0.78,No
48845,Company_48845,Banking,496632,Low,Yes,No,None,0.56,No
48846,Company_48846,Retail,3503246,High,No,No,None,0.86,No
48847,Company_48847,Manufacturing,940527,Medium,Yes,Yes,Identity Theft,0.59,No
48848,Company_48848,Retail,1575968,Medium,No,Yes,Financial Statement Fraud,0.44,Yes
48849,Company_48849,Retail,4114713,Low,No,No,None,0.56,Yes
48850,Company_48850,Manufacturing,2659281,High,No,Yes,Corruption,0.36,No
48851,Company_48851,E-commerce,137502,Low,No,No,None,0.82,No
48852,Company_48852,IT Services,80859,Low,No,Yes,Identity Theft,0.63,No
48853,Company_48853,Healthcare,2891265,Low,Yes,Yes,Corruption,0.48,No
48854,Company_48854,Banking,1256390,Medium,No,No,None,0.06,No
48855,Company_48855,Healthcare,2325500,Medium,No,Yes,Asset Misappropriation,0.1,No
48856,Company_48856,IT Services,357772,Low,No,No,None,0.1,No
48857,Company_48857,E-commerce,3680892,Low,No,No,None,0.94,No
48858,Company_48858,Manufacturing,2003332,Medium,Yes,No,None,0.33,No
48859,Company_48859,Healthcare,634863,High,No,No,None,0.91,No
48860,Company_48860,Retail,3291291,Low,Yes,No,None,0.81,No
48861,Company_48861,Banking,3103374,Low,Yes,No,None,0.38,No
48862,Company_48862,Banking,2339628,Low,No,No,None,0.2,No
48863,Company_48863,E-commerce,241397,Medium,Yes,No,None,0.65,No
48864,Company_48864,IT Services,3155004,Low,Yes,No,None,0.64,No
48865,Company_48865,IT Services,3265165,High,Yes,No,None,0.95,No
48866,Company_48866,Manufacturing,3142751,Low,No,No,None,0.83,No
48867,Company_48867,IT Services,867943,High,No,No,None,0.54,No
48868,Company_48868,Healthcare,1491845,Medium,Yes,No,None,0.15,No
48869,Company_48869,Banking,2936110,High,No,Yes,Corruption,0.44,No
48870,Company_48870,Manufacturing,2089903,Medium,No,No,None,0.18,No
48871,Company_48871,IT Services,4697124,Medium,No,No,None,0.93,Yes
48872,Company_48872,Retail,971364,Medium,Yes,Yes,Financial Statement Fraud,0.26,No
48873,Company_48873,Banking,655749,High,Yes,No,None,0.93,Yes
48874,Company_48874,Manufacturing,1744776,High,No,No,None,0.52,No
48875,Company_48875,Banking,3991989,Medium,No,No,None,0.63,No
48876,Company_48876,Healthcare,3969890,Medium,No,No,None,0.86,No
48877,Company_48877,E-commerce,4731218,High,No,No,None,0.02,No
48878,Company_48878,IT Services,2263205,High,No,No,None,0.56,No
48879,Company_48879,E-commerce,4732285,Medium,No,No,None,0.56,No
48880,Company_48880,IT Services,833306,High,No,No,None,0.29,No
48881,Company_48881,IT Services,4518204,Medium,Yes,Yes,Asset Misappropriation,0.48,No
48882,Company_48882,Retail,2282585,High,No,Yes,Identity Theft,0.52,No
48883,Company_48883,Healthcare,3795462,Medium,Yes,Yes,Financial Statement Fraud,0.45,No
48884,Company_48884,Retail,4928002,Low,No,No,None,0.2,No
48885,Company_48885,Healthcare,2235676,High,No,Yes,Asset Misappropriation,0.22,No
48886,Company_48886,Healthcare,2121413,High,Yes,No,None,0.99,No
48887,Company_48887,Healthcare,4940555,Medium,Yes,No,None,0.29,No
48888,Company_48888,IT Services,4378409,Medium,No,Yes,Identity Theft,0.35,No
48889,Company_48889,IT Services,460104,Medium,No,Yes,Corruption,0.11,Yes
48890,Company_48890,IT Services,248924,Medium,No,No,None,0.41,No
48891,Company_48891,Retail,2667096,High,Yes,No,None,0.02,No
48892,Company_48892,Manufacturing,2254833,Medium,Yes,No,None,0.1,No
48893,Company_48893,E-commerce,1333164,Medium,No,Yes,Financial Statement Fraud,0.86,No
48894,Company_48894,Healthcare,3212833,Low,Yes,Yes,Financial Statement Fraud,0.92,No
48895,Company_48895,Retail,998840,Medium,No,Yes,Financial Statement Fraud,0.97,No
48896,Company_48896,IT Services,3893526,High,No,No,None,0.31,No
48897,Company_48897,E-commerce,2504410,Low,No,Yes,Identity Theft,0.34,No
48898,Company_48898,IT Services,3870755,High,No,No,None,0.93,No
48899,Company_48899,Manufacturing,4154332,Low,Yes,No,None,0.89,No
48900,Company_48900,IT Services,140592,High,No,No,None,0.58,No
48901,Company_48901,Healthcare,4317745,Low,No,Yes,Corruption,0.31,No
48902,Company_48902,Banking,441095,High,No,No,None,0.7,No
48903,Company_48903,E-commerce,1935782,Low,No,No,None,0.36,No
48904,Company_48904,IT Services,2991591,High,No,No,None,0.36,No
48905,Company_48905,Manufacturing,1545742,Medium,No,No,None,0.37,Yes
48906,Company_48906,E-commerce,385535,High,No,No,None,0.9,No
48907,Company_48907,Banking,3109302,High,Yes,No,None,0.06,No
48908,Company_48908,E-commerce,3177275,Low,No,No,None,0.47,No
48909,Company_48909,Healthcare,856735,Medium,No,Yes,Asset Misappropriation,0.05,No
48910,Company_48910,Healthcare,4751909,High,No,Yes,Identity Theft,0.32,No
48911,Company_48911,Healthcare,1418915,Low,No,No,None,0.47,No
48912,Company_48912,Manufacturing,1039436,Low,No,No,None,0.39,No
48913,Company_48913,Banking,4290479,Medium,No,No,None,0.1,No
48914,Company_48914,Healthcare,2605378,High,Yes,No,None,0.81,No
48915,Company_48915,IT Services,2239483,Medium,No,No,None,0.28,No
48916,Company_48916,Banking,125279,Low,Yes,Yes,Corruption,0.39,No
48917,Company_48917,Healthcare,1352743,Medium,No,No,None,0.23,No
48918,Company_48918,Banking,4186214,Medium,Yes,No,None,0.7,No
48919,Company_48919,E-commerce,4433078,Low,No,No,None,0.37,No
48920,Company_48920,IT Services,546228,Medium,No,No,None,0.1,Yes
48921,Company_48921,Retail,2520321,High,No,No,None,0.93,No
48922,Company_48922,Healthcare,2299609,High,No,No,None,0.71,Yes
48923,Company_48923,IT Services,1198491,Low,No,No,None,0.93,No
48924,Company_48924,Manufacturing,1116708,Medium,No,No,None,0.08,No
48925,Company_48925,E-commerce,1602278,Low,Yes,No,None,0.27,Yes
48926,Company_48926,Healthcare,4424176,Low,No,No,None,1,No
48927,Company_48927,Retail,2523269,Medium,No,Yes,Identity Theft,0.59,No
48928,Company_48928,E-commerce,4081899,High,No,No,None,0.31,No
48929,Company_48929,IT Services,3655413,High,No,No,None,0.67,No
48930,Company_48930,E-commerce,1729280,Low,No,No,None,0.22,No
48931,Company_48931,IT Services,3792246,High,Yes,No,None,0.4,No
48932,Company_48932,Banking,2313815,High,No,No,None,0.81,No
48933,Company_48933,Healthcare,871850,Low,Yes,No,None,0.84,No
48934,Company_48934,Retail,3929542,Medium,No,No,None,0.46,No
48935,Company_48935,Manufacturing,4263465,High,No,No,None,0.53,No
48936,Company_48936,Banking,3572872,Medium,Yes,No,None,0,No
48937,Company_48937,Healthcare,411011,Low,No,Yes,Asset Misappropriation,0.8,No
48938,Company_48938,Retail,1009958,Low,No,Yes,Identity Theft,0.98,Yes
48939,Company_48939,Banking,2921839,High,No,No,None,0.2,No
48940,Company_48940,Retail,3057035,High,Yes,No,None,0.97,No
48941,Company_48941,E-commerce,1344873,Medium,Yes,Yes,Corruption,0.19,No
48942,Company_48942,Retail,596735,Medium,No,No,None,0.72,No
48943,Company_48943,Banking,1599869,High,No,No,None,0.77,No
48944,Company_48944,Banking,3898367,Medium,No,No,None,0.12,No
48945,Company_48945,Healthcare,897858,Medium,Yes,No,None,0.67,No
48946,Company_48946,Banking,3785672,Medium,No,No,None,0.05,No
48947,Company_48947,E-commerce,1525820,Low,No,Yes,Asset Misappropriation,0.6,Yes
48948,Company_48948,Healthcare,2966538,Low,Yes,No,None,0.32,No
48949,Company_48949,Retail,3685790,Medium,Yes,No,None,0.51,No
48950,Company_48950,Banking,320385,Medium,No,No,None,1,No
48951,Company_48951,Healthcare,3325116,Low,No,No,None,0.18,No
48952,Company_48952,Healthcare,175871,Low,No,No,None,0.18,No
48953,Company_48953,Manufacturing,4683317,Low,Yes,No,None,0.31,No
48954,Company_48954,Healthcare,552240,Medium,No,No,None,0.81,No
48955,Company_48955,Healthcare,2921453,High,Yes,No,None,0.65,No
48956,Company_48956,Manufacturing,887552,Low,No,No,None,0.86,No
48957,Company_48957,IT Services,4049720,Low,Yes,No,None,0.5,No
48958,Company_48958,E-commerce,1363434,Low,No,No,None,0,No
48959,Company_48959,Banking,2548844,Medium,No,No,None,0.44,No
48960,Company_48960,Manufacturing,3819204,Medium,No,No,None,1,No
48961,Company_48961,Healthcare,4990347,Medium,No,No,None,0.64,No
48962,Company_48962,Healthcare,406283,Low,No,No,None,0.51,No
48963,Company_48963,Banking,3884900,Medium,No,No,None,0.53,No
48964,Company_48964,E-commerce,3502692,Medium,No,No,None,0.75,No
48965,Company_48965,Retail,284575,Medium,No,No,None,0.1,Yes
48966,Company_48966,Manufacturing,119171,Medium,No,Yes,Asset Misappropriation,0.79,No
48967,Company_48967,IT Services,291722,Medium,No,No,None,0.58,No
48968,Company_48968,Banking,3663323,High,No,Yes,Financial Statement Fraud,0.99,No
48969,Company_48969,Banking,3721526,Low,Yes,No,None,0.29,No
48970,Company_48970,Manufacturing,2868255,Medium,Yes,No,None,0.02,No
48971,Company_48971,Healthcare,4146833,High,No,No,None,0.3,No
48972,Company_48972,Healthcare,4924357,Low,No,Yes,Asset Misappropriation,0.55,No
48973,Company_48973,IT Services,398024,Medium,No,No,None,0.17,No
48974,Company_48974,Manufacturing,3622906,Low,Yes,No,None,0.45,No
48975,Company_48975,Banking,4392924,Low,No,No,None,0.68,No
48976,Company_48976,Manufacturing,1341629,High,No,Yes,Corruption,0.88,No
48977,Company_48977,Retail,4932724,Low,No,No,None,0.14,No
